comment_id,content,creation_time,score,comment_type,clean_content,topic_1_prob,topic_2_prob,topic_3_prob
jd19354289674,买来就给老人喝的，独立包装非常好，一次一袋，一天两次，没有什么特别味道，有点自然的糊香，老人觉得不错，如果喜欢甜的可以加蜂蜜或者糖，是朋友推荐的，据说补钙壮骨相当好。,2023-07-20 19:21:13,5,好评,买来就给老人喝的独立包装非常好一次一袋一天两次没有什么特别味道有点自然的糊香老人觉得不错如果喜欢甜的可以加蜂蜜或者糖是朋友推荐的据说补钙壮骨相当好,0.16804257,0.66390324,0.16805458
jd19340767182,很满意才拿来送人，而且挺划得来的，我送老人呀，小孩呀，他们都挺喜欢，听他们家里说效果都很不错，还有不少人问我要链接。,2023-07-16 17:27:45,5,好评,很满意才拿来送人而且挺划得来的我送老人呀小孩呀他们都挺喜欢听他们家里说效果都很不错还有不少人问我要链接,0.16798812,0.16794924,0.6640626
jd19313786207,我脾胃不调，老胀气，还容易上火，可难受了，去看中医，老医生给我推荐了这款茯苓八珍糕，我吃了一个半周期不胀气了，上厕所也很好，而且它还是冷加工的，吃完三盒就是一个周期完全不用担心上火。,2023-07-08 10:43:02,5,好评,我脾胃不调老胀气还容易上火可难受了去看中医老医生给我推荐了这款茯苓八珍糕我吃了一个半周期不胀气了上厕所也很好而且它还是冷加工的吃完三盒就是一个周期完全不用担心上火,0.16799113,0.1679545,0.664055
jd19306554364,味道还不错，小孩子很喜欢吃,2023-07-05 21:42:47,5,好评,味道还不错小孩子很喜欢吃,0.66402245,0.16796294,0.16801563
jd20053481011,早晨来不及去买早餐，坐地铁赶时间也不方便带，外卖都很油腻，就爱吃这款八珍糕，方便又好吃，饱腹感挺强的，一般我吃2个糕泡一杯燕麦就解决了，中午到点才饿,2023-10-28 16:36:33,5,好评,早晨来不及去买早餐坐地铁赶时间也不方便带外卖都很油腻就爱吃这款八珍糕方便又好吃饱腹感挺强的一般我吃2个糕泡一杯燕麦就解决了中午到点才饿,0.16798742,0.16794887,0.6640624
jd20053449585,姐姐给推荐的，说是对肠胃有很好的养护作用，效果确实还不错，饱腹感强，代餐也很合适，无蔗糖的也不怕长胖，打算长期吃了。,2023-10-28 16:29:13,5,好评,姐姐给推荐的说是对肠胃有很好的养护作用效果确实还不错饱腹感强代餐也很合适无蔗糖的也不怕长胖打算长期吃了,0.16798614,0.16794753,0.66406554
jd20053405590,肠胃很脆弱，平时吃什么都要忌口，更别说零食了，上次去了一次中医馆，老医生推荐吃点补益肠胃，补脾祛湿的食物，找来了这款有茯苓和薏仁的八珍糕，味道很好吃，无蔗糖，还可以调理肠胃，适合做下午茶点心,2023-10-28 16:19:25,5,好评,肠胃很脆弱平时吃什么都要忌口更别说零食了上次去了一次中医馆老医生推荐吃点补益肠胃补脾祛湿的食物找来了这款有茯苓和薏仁的八珍糕味道很好吃无蔗糖还可以调理肠胃适合做下午茶点心,0.16799122,0.16795187,0.6640571
jd19973028345,非常高兴买到便宜质量非常好，正品行货好吃的黄瓜籽粉。,2023-10-16 11:22:19,5,好评,非常高兴买到便宜质量非常好正品行货好吃的黄瓜籽粉,0.16804165,0.6639035,0.168055
jd19971176450,质量很好，价格合适推荐大家购买,2023-10-15 18:32:21,5,好评,质量很好价格合适推荐大家购买,0.66402835,0.16795951,0.16801293
jd19932445715,喝了快一盒了，还没回奶，包装不错，非常漂亮，做工精细，颜值担当，非常方便，喜欢的朋友可以下手！是正品，信赖商家，，价格也还行,2023-10-06 21:45:03,5,好评,喝了快一盒了还没回奶包装不错非常漂亮做工精细颜值担当非常方便喜欢的朋友可以下手是正品信赖商家价格也还行,0.16804256,0.66390103,0.16805497
jd19917602834,很好吃，味道好极了，早餐是个不错的选择，日期新鲜的。,2023-10-05 12:03:06,5,好评,很好吃味道好极了早餐是个不错的选择日期新鲜的,0.16798784,0.16794832,0.6640643
jd19874273164,那了2盒这个回来用，就是泡水喝，应该还是有效果的，京东商城购物很方便，头天买，第二天就能收到，物流很快，特别好，信赖京东,2023-09-30 13:11:35,5,好评,那了2盒这个回来用就是泡水喝应该还是有效果的京东商城购物很方便头天买第二天就能收到物流很快特别好信赖京东,0.1680417,0.6639034,0.16805509
jd19814411283,第一次购买，小时候的味道小时候形状，孩子很喜欢，期待有好的效果起码口味孩子可以接受，还很喜欢！总体来说是一次满意的购物，不错，赞一个！,2023-09-24 13:02:29,5,好评,第一次购买小时候的味道小时候形状孩子很喜欢期待有好的效果起码口味孩子可以接受还很喜欢总体来说是一次满意的购物不错赞一个,0.6640221,0.16796276,0.16801552
jd19764656194,北京同仁堂的宝塔糖，很不错，宝宝超级喜欢吃。,2023-09-19 19:31:23,5,好评,北京同仁堂的宝塔糖很不错宝宝超级喜欢吃,0.66402537,0.167961,0.1680133
jd19555896857,日期好，刚打开尝了一块，有麦芽和山药的甜，很纯正，价格也很亲民。,2023-08-20 14:25:28,5,好评,日期好刚打开尝了一块有麦芽和山药的甜很纯正价格也很亲民,0.16804175,0.6639031,0.16805512
jd19555877727,八珍糕健脾祛湿，这款八珍膏真材实料，没有各种添加剂，吃了一段时间效果是可见的，最近身体乏力的现象好了很多，味道也好吃，可惜上次只买了一盒很快就吃完了，今天又下单了3盒。,2023-08-20 14:16:42,5,好评,八珍糕健脾祛湿这款八珍膏真材实料没有各种添加剂吃了一段时间效果是可见的最近身体乏力的现象好了很多味道也好吃可惜上次只买了一盒很快就吃完了今天又下单了3盒,0.6640249,0.16796042,0.16801445
jd19546711780,京东自营的物流果然很快，昨天下单今天就收到了。这款是不含蔗糖的，给的料也足，独立的小包装很卫生，好吃不贵推荐大家买,2023-08-17 16:33:57,5,好评,京东自营的物流果然很快昨天下单今天就收到了这款是不含蔗糖的给的料也足独立的小包装很卫生好吃不贵推荐大家买,0.66402364,0.1679624,0.16801393
jd19546476873,一次拍了2组，算下来才20多一盒，这个价格买到真材实料的八珍糕吃真的很不错呢，日常滋补用，慢慢养成好的脾胃。,2023-08-17 15:41:22,5,好评,一次拍了2组算下来才20多一盒这个价格买到真材实料的八珍糕吃真的很不错呢日常滋补用慢慢养成好的脾胃,0.6640266,0.16796114,0.16801243
jd19418609300,京东快递给力 已经在给孩子吃了 很挑的孩子也能吃下去 全五星好评！,2023-08-09 21:04:05,5,好评,京东快递给力 已经在给孩子吃了 很挑的孩子也能吃下去 全五星好评,0.8657281,0.06712686,0.06714495
jd19415589179,价格实惠性价比很高的产品质量很好非常好的，值得信赖的值得拥有值得推荐大家购买的好产品很喜欢下次还会再来光顾的，以前买的也是这个牌子的产品。,2023-08-08 23:18:24,5,好评,价格实惠性价比很高的产品质量很好非常好的值得信赖的值得拥有值得推荐大家购买的好产品很喜欢下次还会再来光顾的以前买的也是这个牌子的产品,0.6640269,0.16795969,0.16801317
jd19404376951,同仁堂大品牌值得信赖，孩子喜欢吃，效果也不错，买的其他牌子的孩子不吃，这个孩子非常喜欢，尝了一个味道不错，大爱，点赞好产品。,2023-08-05 14:31:04,5,好评,同仁堂大品牌值得信赖孩子喜欢吃效果也不错买的其他牌子的孩子不吃这个孩子非常喜欢尝了一个味道不错大爱点赞好产品,0.664023,0.16796273,0.1680147
jd19401638092,这个都是独立包装滴，非常便携，一盒还挺多袋的，口感微甜，吃起来稍有嚼劲，主要是配料很干净，吃起来放心！,2023-08-04 16:01:45,5,好评,这个都是独立包装滴非常便携一盒还挺多袋的口感微甜吃起来稍有嚼劲主要是配料很干净吃起来放心,0.16798802,0.16794933,0.66406333
jd19401628161,软软糯糯特别香特别好吃，配料表特别干净，小朋友也可以放心吃，不管是祛湿气还是养脾胃效果都可以，吃了两盒，而且同仁堂大品牌可以放心入噢,2023-08-04 15:58:33,5,好评,软软糯糯特别香特别好吃配料表特别干净小朋友也可以放心吃不管是祛湿气还是养脾胃效果都可以吃了两盒而且同仁堂大品牌可以放心入噢,0.6640248,0.16796124,0.16801383
jd19390980656,吃了很长一段时间了，确实不错，舌苔还有齿痕舌都改善很多，排便也变得顺畅规律了。口感好，方便，多屯点慢慢吃。,2023-08-01 10:31:10,5,好评,吃了很长一段时间了确实不错舌苔还有齿痕舌都改善很多排便也变得顺畅规律了口感好方便多屯点慢慢吃,0.6640227,0.16796203,0.16801494
jd21689136729,挺好，可以去除湿气，非常棒,2024-11-02 20:11:44,5,好评,挺好可以去除湿气非常棒,0.16798757,0.16794878,0.66406363
jd21680326980,给老人买的，奶奶有糖尿病只能吃无糖食品，这个很适合早上吃，老人很喜欢,2024-11-01 09:32:23,5,好评,给老人买的奶奶有糖尿病只能吃无糖食品这个很适合早上吃老人很喜欢,0.6640215,0.16796294,0.16801518
jd21677994292,买了好几次了，新包装的质量比老包装的好很多，佐早餐很方便，而且营养丰富，吃完还会回购的。,2024-10-31 20:20:32,5,好评,买了好几次了新包装的质量比老包装的好很多佐早餐很方便而且营养丰富吃完还会回购的,0.16798684,0.16794804,0.66406494
jd21675924212,非常喜欢京东的快递速度，当天下单，第二天就收到货，从来不会等待很久，这款产品第一次尝试，口感非常不错。感觉非常营养的。,2024-10-31 14:15:38,5,好评,非常喜欢京东的快递速度当天下单第二天就收到货从来不会等待很久这款产品第一次尝试口感非常不错感觉非常营养的,0.16804253,0.6639013,0.16805695
jd21560078060,"秋季补气血的黄金时间，配料竟然和上次中医开的药方一样，独立小包装，份量足,每小袋都是好料，在这段时间里每天喝，坚持好的生活习惯，把气血给养好，真的很重要！",2024-10-15 02:55:32,5,好评,秋季补气血的黄金时间配料竟然和上次中医开的药方一样独立小包装份量足每小袋都是好料在这段时间里每天喝坚持好的生活习惯把气血给养好真的很重要,0.16798839,0.1679488,0.66406286
jd21560072375,没事多喝喝补气血的茶，好喝还补气血，比我之前喝的中药好多了。每天泡上一壶不知不觉的就喝完了，而且少摄入很多的含糖饮料，对身体也更好！,2024-10-15 02:50:24,5,好评,没事多喝喝补气血的茶好喝还补气血比我之前喝的中药好多了每天泡上一壶不知不觉的就喝完了而且少摄入很多的含糖饮料对身体也更好,0.16798715,0.16794813,0.6640645
jd21560060958,收到就泡了一包，放办公室可以多喝水又可以养生。里面都是独立包装的小袋，打开药材味道挺浓的，味道也不错，补气血效果挺好的，参味很浓郁，麦冬的颗粒也很大一颗，品质是可以的,2024-10-15 02:29:44,5,好评,收到就泡了一包放办公室可以多喝水又可以养生里面都是独立包装的小袋打开药材味道挺浓的味道也不错补气血效果挺好的参味很浓郁麦冬的颗粒也很大一颗品质是可以的,0.16798726,0.16794775,0.6640646
jd21544971561,给妈妈买的，前段时间总是躺床上很少出门，显得很乏力，我就想买点这个元气四宝茶给她老人家补补气血，效果不错，现在妈妈脸上有气血，身体舒服很多。,2024-10-12 02:20:08,5,好评,给妈妈买的前段时间总是躺床上很少出门显得很乏力我就想买点这个元气四宝茶给她老人家补补气血效果不错现在妈妈脸上有气血身体舒服很多,0.66402626,0.16796093,0.16801347
jd21539104488,元气四宝茶真材实料，茶包干净无杂质，耐泡，口感很好性价比不错，北京同仁堂出品让人放心，下次一定会回购的。,2024-10-11 02:09:00,5,好评,元气四宝茶真材实料茶包干净无杂质耐泡口感很好性价比不错北京同仁堂出品让人放心下次一定会回购的,0.16798708,0.16794807,0.6640651
jd21527517832,是理想中的产品，效果不错，物流也很快，,2024-10-08 19:48:33,5,好评,是理想中的产品效果不错物流也很快,0.16798991,0.16795214,0.66405797
jd21484232019,宝贝如图，质量如述；快递给力，十分满意！,2024-09-30 17:11:02,5,好评,宝贝如图质量如述快递给力十分满意,0.16804394,0.6639005,0.16805498
jd21417359137,喝着很好，发货也很快,2024-09-24 07:27:11,5,好评,喝着很好发货也很快,0.66402423,0.16796136,0.16801432
